start_timestamp,end_timestamp,cry_status,cry_duration,temperature,wet_status
2025-11-13 17:48:00,2025-11-13 17:51:07,No,0,24,Yes
2025-10-06 08:17:00,2025-10-06 08:21:04,Yes,244,26,No
2025-11-24 03:33:00,2025-11-24 03:36:08,No,0,17,No
2025-10-11 13:19:00,2025-10-11 13:21:59,No,0,20,No
2026-01-04 09:55:00,2026-01-04 09:55:51,Yes,51,27,Yes
2026-01-03 11:36:00,2026-01-03 11:38:05,No,0,21,Yes
2025-10-22 16:02:00,2025-10-22 16:05:43,No,0,28,No
2025-12-14 17:30:00,2025-12-14 17:34:48,Yes,288,22,Yes
2026-01-03 08:14:00,2026-01-03 08:18:46,Yes,286,23,No
2025-11-04 15:53:00,2025-11-04 15:54:01,No,0,16,No
2025-10-15 09:56:00,2025-10-15 09:58:32,Yes,152,21,Yes
2025-12-30 06:37:00,2025-12-30 06:41:59,No,0,25,Yes
2026-01-10 07:34:00,2026-01-10 07:35:42,Yes,102,17,Yes
2026-01-25 17:57:00,2026-01-25 18:01:28,Yes,268,16,Yes
2025-12-01 20:15:00,2025-12-01 20:16:16,Yes,76,30,Yes
2025-11-04 13:49:00,2025-11-04 13:52:15,Yes,195,16,No
2025-10-09 02:37:00,2025-10-09 02:38:12,No,0,25,No
2025-10-25 15:45:00,2025-10-25 15:49:46,No,0,15,Yes
2025-11-17 07:07:00,2025-11-17 07:07:43,Yes,43,18,No
2026-01-15 03:49:00,2026-01-15 03:50:35,Yes,95,22,No
2025-12-25 16:07:00,2025-12-25 16:11:44,No,0,24,Yes
2026-01-15 00:06:00,2026-01-15 00:08:19,No,0,26,No
2025-11-04 01:58:00,2025-11-04 01:59:09,No,0,17,Yes
2026-02-12 21:49:00,2026-02-12 21:51:56,Yes,176,24,Yes
2025-11-29 13:33:00,2025-11-29 13:37:34,No,0,15,Yes
2026-01-13 06:38:00,2026-01-13 06:39:57,Yes,117,21,Yes
2025-10-19 08:11:00,2025-10-19 08:15:21,No,0,25,No
2026-01-16 02:37:00,2026-01-16 02:38:17,No,0,16,No
2025-11-03 17:44:00,2025-11-03 17:47:58,Yes,238,26,Yes
2025-12-26 08:06:00,2025-12-26 08:10:42,No,0,28,No
2025-10-12 17:43:00,2025-10-12 17:44:19,Yes,79,19,No
2025-10-05 01:26:00,2025-10-05 01:28:08,Yes,128,21,No
2026-01-08 13:34:00,2026-01-08 13:35:15,Yes,75,27,Yes
2026-01-25 02:28:00,2026-01-25 02:31:14,Yes,194,18,Yes
2025-11-25 08:40:00,2025-11-25 08:43:24,No,0,16,No
2026-02-08 18:46:00,2026-02-08 18:48:03,No,0,18,No
2026-02-02 14:29:00,2026-02-02 14:30:43,Yes,103,23,No
2025-10-11 03:57:00,2025-10-11 03:59:33,No,0,15,No
2025-11-19 11:41:00,2025-11-19 11:44:02,Yes,182,30,Yes
2026-01-13 01:34:00,2026-01-13 01:36:18,Yes,138,26,Yes
2025-10-14 03:29:00,2025-10-14 03:32:39,No,0,15,Yes
2026-02-07 12:34:00,2026-02-07 12:35:03,No,0,24,Yes
2025-10-05 15:27:00,2025-10-05 15:29:40,Yes,160,27,No
2026-02-24 12:49:00,2026-02-24 12:52:01,No,0,17,No
2025-11-07 18:16:00,2025-11-07 18:19:37,No,0,22,Yes
2025-12-24 19:17:00,2025-12-24 19:18:22,No,0,15,No
2026-02-23 21:07:00,2026-02-23 21:09:09,Yes,129,21,Yes
2025-11-17 07:36:00,2025-11-17 07:39:00,Yes,180,28,No
2026-02-22 19:06:00,2026-02-22 19:06:58,No,0,15,No
2025-11-09 13:35:00,2025-11-09 13:36:30,No,0,28,Yes
2026-01-22 05:56:00,2026-01-22 05:58:20,No,0,22,Yes
2025-12-23 22:52:00,2025-12-23 22:55:35,Yes,215,19,Yes
2025-12-12 00:06:00,2025-12-12 00:09:26,No,0,18,Yes
2026-02-22 20:49:00,2026-02-22 20:53:12,No,0,15,Yes
2026-01-12 20:09:00,2026-01-12 20:12:33,Yes,213,28,No
2025-10-24 18:47:00,2025-10-24 18:50:45,No,0,26,No
2025-10-19 07:23:00,2025-10-19 07:23:37,No,0,28,Yes
2025-11-07 06:29:00,2025-11-07 06:34:00,No,0,25,Yes
2025-12-04 06:33:00,2025-12-04 06:35:46,No,0,19,Yes
2026-02-28 10:36:00,2026-02-28 10:40:50,No,0,16,Yes
2025-11-12 16:19:00,2025-11-12 16:21:24,Yes,144,15,No
2026-01-09 13:17:00,2026-01-09 13:18:02,Yes,62,18,No
2026-02-06 06:53:00,2026-02-06 06:54:08,Yes,68,21,No
2025-10-07 01:38:00,2025-10-07 01:39:03,No,0,16,No
2025-10-21 10:00:00,2025-10-21 10:01:07,No,0,16,No
2026-01-13 06:02:00,2026-01-13 06:06:57,Yes,297,29,No
2025-11-06 01:43:00,2025-11-06 01:46:38,Yes,218,23,No
2025-10-05 16:54:00,2025-10-05 16:58:15,No,0,24,No
2025-11-11 01:59:00,2025-11-11 02:03:19,Yes,259,27,No
2025-11-03 20:21:00,2025-11-03 20:22:40,No,0,15,Yes
2026-02-03 21:20:00,2026-02-03 21:24:32,No,0,16,Yes
2026-02-22 23:52:00,2026-02-22 23:53:04,No,0,15,No
2026-02-12 23:01:00,2026-02-12 23:03:44,Yes,164,21,Yes
2025-11-21 15:29:00,2025-11-21 15:31:28,Yes,148,19,No
2025-12-31 05:50:00,2025-12-31 05:52:13,No,0,27,Yes
2026-01-28 18:35:00,2026-01-28 18:36:10,No,0,15,Yes
2025-11-12 23:08:00,2025-11-12 23:09:22,Yes,82,20,Yes
2026-01-06 03:50:00,2026-01-06 03:52:22,No,0,22,No
2025-11-03 15:57:00,2025-11-03 16:01:43,No,0,27,Yes
2025-11-18 07:26:00,2025-11-18 07:30:19,Yes,259,24,No
2025-12-07 20:13:00,2025-12-07 20:13:55,Yes,55,25,Yes
2025-11-06 13:30:00,2025-11-06 13:33:00,Yes,180,18,No
2025-12-10 09:43:00,2025-12-10 09:43:57,Yes,57,29,Yes
2025-12-04 03:28:00,2025-12-04 03:31:53,No,0,18,Yes
2026-01-27 17:03:00,2026-01-27 17:07:52,Yes,292,20,Yes
2025-10-04 05:30:00,2025-10-04 05:31:17,No,0,20,Yes
2025-11-19 08:54:00,2025-11-19 08:58:55,No,0,20,No
2026-02-03 23:26:00,2026-02-03 23:30:14,Yes,254,28,Yes
2026-02-16 08:17:00,2026-02-16 08:18:28,Yes,88,25,No
2025-10-08 11:33:00,2025-10-08 11:35:27,No,0,15,No
2026-02-28 18:35:00,2026-02-28 18:39:09,No,0,18,No
2026-01-31 23:53:00,2026-01-31 23:54:01,No,0,30,Yes
2026-01-12 17:41:00,2026-01-12 17:42:45,Yes,105,26,Yes
2026-01-05 18:27:00,2026-01-05 18:28:43,Yes,103,20,Yes
2025-11-27 21:28:00,2025-11-27 21:31:28,No,0,20,Yes
2026-01-09 23:10:00,2026-01-09 23:13:37,Yes,217,25,No
2025-10-27 23:26:00,2025-10-27 23:28:45,No,0,19,Yes
2026-02-11 22:13:00,2026-02-11 22:14:59,Yes,119,19,No
2026-02-23 13:34:00,2026-02-23 13:38:23,Yes,263,23,Yes
2026-01-19 21:16:00,2026-01-19 21:18:57,Yes,177,20,Yes
2025-10-10 11:17:00,2025-10-10 11:17:47,Yes,47,28,No
2026-02-07 09:57:00,2026-02-07 09:58:36,No,0,25,Yes
2025-10-22 09:40:00,2025-10-22 09:43:27,No,0,29,Yes
2026-01-21 03:07:00,2026-01-21 03:10:32,Yes,212,22,No
2026-01-23 13:19:00,2026-01-23 13:23:34,Yes,274,20,Yes
2026-01-24 09:22:00,2026-01-24 09:25:44,Yes,224,17,No
2026-02-04 20:50:00,2026-02-04 20:54:42,No,0,19,No
2026-02-07 16:58:00,2026-02-07 16:59:48,Yes,108,25,Yes
2026-02-04 01:18:00,2026-02-04 01:21:12,Yes,192,27,Yes
2025-11-30 12:35:00,2025-11-30 12:35:56,No,0,15,No
2026-01-08 13:00:00,2026-01-08 13:03:19,No,0,16,Yes
2025-11-01 05:43:00,2025-11-01 05:45:53,Yes,173,25,No
2025-12-08 08:34:00,2025-12-08 08:36:03,No,0,29,No
2025-11-20 04:47:00,2025-11-20 04:50:30,No,0,20,Yes
2025-11-04 23:19:00,2025-11-04 23:21:47,No,0,22,Yes
2026-02-17 19:32:00,2026-02-17 19:33:22,No,0,27,Yes
2025-12-06 02:43:00,2025-12-06 02:46:17,Yes,197,25,No
2025-11-15 11:43:00,2025-11-15 11:46:49,Yes,229,20,No
2026-02-28 07:33:00,2026-02-28 07:35:23,No,0,26,Yes
2025-11-27 17:13:00,2025-11-27 17:14:24,No,0,26,No
2025-10-07 22:02:00,2025-10-07 22:06:40,No,0,27,No
2025-10-05 20:49:00,2025-10-05 20:52:14,No,0,24,No
2025-11-27 00:15:00,2025-11-27 00:17:09,No,0,18,Yes
2025-10-29 16:25:00,2025-10-29 16:29:37,Yes,277,16,Yes
2026-02-11 11:23:00,2026-02-11 11:25:30,No,0,16,Yes
2026-01-02 07:10:00,2026-01-02 07:13:51,No,0,17,No
2025-12-15 15:29:00,2025-12-15 15:30:25,No,0,25,Yes
2025-10-28 07:23:00,2025-10-28 07:24:58,No,0,21,No
2026-01-30 17:54:00,2026-01-30 17:55:19,Yes,79,28,No
2025-12-21 01:33:00,2025-12-21 01:33:38,No,0,19,Yes
2025-12-12 02:58:00,2025-12-12 02:58:48,No,0,20,No
2026-01-07 21:00:00,2026-01-07 21:05:00,Yes,300,30,Yes
2025-11-03 16:18:00,2025-11-03 16:18:33,No,0,26,Yes
2025-11-30 17:33:00,2025-11-30 17:37:59,No,0,27,Yes
2025-11-05 11:17:00,2025-11-05 11:21:09,No,0,16,No
2026-02-27 17:17:00,2026-02-27 17:21:02,No,0,29,No
2025-12-16 05:43:00,2025-12-16 05:44:40,No,0,25,No
2025-12-11 18:28:00,2025-12-11 18:31:23,No,0,26,No
2025-12-13 06:04:00,2025-12-13 06:08:47,Yes,287,24,Yes
2025-10-22 23:39:00,2025-10-22 23:43:09,No,0,15,Yes
2025-10-02 01:20:00,2025-10-02 01:20:51,Yes,51,24,No
2025-11-28 20:00:00,2025-11-28 20:02:28,Yes,148,22,Yes
2025-10-30 11:07:00,2025-10-30 11:10:12,Yes,192,21,Yes
2025-12-22 11:36:00,2025-12-22 11:40:36,Yes,276,21,No
2026-02-20 06:13:00,2026-02-20 06:14:21,No,0,24,No
2026-02-11 17:54:00,2026-02-11 17:57:46,No,0,30,Yes
2026-02-05 23:33:00,2026-02-05 23:35:23,No,0,29,No
2025-12-14 21:57:00,2025-12-14 22:01:01,Yes,241,15,Yes
2026-01-02 17:35:00,2026-01-02 17:36:55,No,0,24,Yes
2025-10-18 17:56:00,2025-10-18 17:58:21,Yes,141,18,Yes
2025-11-18 02:08:00,2025-11-18 02:09:34,Yes,94,19,Yes
2025-12-18 21:18:00,2025-12-18 21:19:17,Yes,77,27,Yes
2025-10-24 17:44:00,2025-10-24 17:46:35,No,0,23,No
2025-11-10 06:57:00,2025-11-10 07:01:27,No,0,15,Yes
2026-01-29 13:47:00,2026-01-29 13:51:55,Yes,295,29,Yes
2025-11-16 11:56:00,2025-11-16 12:00:35,No,0,25,No
2026-01-01 19:11:00,2026-01-01 19:13:46,No,0,19,No
2025-11-09 19:29:00,2025-11-09 19:29:46,No,0,19,Yes
2026-02-08 22:51:00,2026-02-08 22:55:22,No,0,22,Yes
2026-01-09 01:48:00,2026-01-09 01:50:03,No,0,18,No
2025-11-14 02:09:00,2025-11-14 02:13:24,Yes,264,21,No
2025-11-25 19:16:00,2025-11-25 19:18:05,Yes,125,25,Yes
2025-11-14 05:17:00,2025-11-14 05:19:19,No,0,20,Yes
2026-01-18 11:09:00,2026-01-18 11:10:08,No,0,22,Yes
2025-11-30 05:41:00,2025-11-30 05:44:16,No,0,22,Yes
2025-12-21 18:58:00,2025-12-21 19:01:07,No,0,28,Yes
2026-02-03 22:00:00,2026-02-03 22:04:27,No,0,22,Yes
2026-01-09 09:53:00,2026-01-09 09:55:36,Yes,156,25,No
2025-12-04 19:42:00,2025-12-04 19:46:45,Yes,285,20,No
2026-02-27 14:58:00,2026-02-27 14:58:31,Yes,31,20,No
2025-10-18 05:31:00,2025-10-18 05:31:58,No,0,22,No
2026-02-12 16:59:00,2026-02-12 17:00:27,Yes,87,30,No
2025-11-05 19:46:00,2025-11-05 19:50:55,Yes,295,19,Yes
2025-10-08 23:02:00,2025-10-08 23:03:20,Yes,80,26,No
2025-10-14 18:42:00,2025-10-14 18:44:06,Yes,126,16,Yes
2025-12-07 18:55:00,2025-12-07 18:59:40,No,0,29,No
2025-11-23 23:39:00,2025-11-23 23:42:40,No,0,20,Yes
2026-02-14 13:27:00,2026-02-14 13:28:01,Yes,61,21,Yes
2025-12-11 10:18:00,2025-12-11 10:20:30,No,0,17,No
2025-10-29 15:42:00,2025-10-29 15:43:04,No,0,20,Yes
2026-02-24 03:11:00,2026-02-24 03:11:41,Yes,41,20,No
2025-10-07 03:09:00,2025-10-07 03:12:05,Yes,185,30,No
2026-02-08 06:34:00,2026-02-08 06:34:59,Yes,59,15,No
2026-01-29 02:49:00,2026-01-29 02:51:17,No,0,17,Yes
2025-11-07 13:34:00,2025-11-07 13:34:54,Yes,54,19,Yes
2025-11-23 05:22:00,2025-11-23 05:23:30,No,0,28,No
2025-11-05 01:49:00,2025-11-05 01:50:28,Yes,88,18,Yes
2026-01-06 13:44:00,2026-01-06 13:45:23,Yes,83,20,Yes
2025-10-31 21:04:00,2025-10-31 21:04:46,No,0,19,No
2026-02-13 14:56:00,2026-02-13 14:58:37,Yes,157,21,Yes
2025-12-15 19:31:00,2025-12-15 19:33:08,No,0,27,No
2025-11-23 18:18:00,2025-11-23 18:18:36,Yes,36,29,No
2026-02-11 03:32:00,2026-02-11 03:33:46,No,0,20,Yes
2025-10-24 09:42:00,2025-10-24 09:42:41,No,0,19,No
2025-10-03 19:40:00,2025-10-03 19:43:17,Yes,197,19,No
2026-01-05 04:23:00,2026-01-05 04:23:38,Yes,38,26,No
2026-01-06 02:15:00,2026-01-06 02:15:30,Yes,30,26,Yes
2026-02-27 16:56:00,2026-02-27 16:56:38,Yes,38,22,No
2025-10-31 04:50:00,2025-10-31 04:52:51,Yes,171,28,No
2026-02-18 11:08:00,2026-02-18 11:11:37,No,0,24,Yes
2025-11-24 00:55:00,2025-11-24 00:57:42,Yes,162,19,Yes
2025-11-06 16:26:00,2025-11-06 16:26:57,No,0,18,No
2025-11-11 16:21:00,2025-11-11 16:23:28,No,0,23,Yes
2025-11-12 20:26:00,2025-11-12 20:27:01,No,0,17,No
2026-01-18 20:09:00,2026-01-18 20:09:41,No,0,22,Yes
2025-11-02 09:36:00,2025-11-02 09:37:24,No,0,25,No
2025-11-10 23:21:00,2025-11-10 23:21:33,Yes,33,24,Yes
2025-12-03 02:00:00,2025-12-03 02:01:33,Yes,93,26,No
2026-02-05 19:15:00,2026-02-05 19:19:21,No,0,28,No
2025-10-17 12:39:00,2025-10-17 12:43:16,No,0,26,No
2026-01-17 05:53:00,2026-01-17 05:55:36,No,0,30,Yes
2025-11-05 08:34:00,2025-11-05 08:38:26,No,0,15,Yes
2025-10-12 18:56:00,2025-10-12 18:57:00,Yes,60,18,Yes
2025-11-23 00:54:00,2025-11-23 00:58:01,Yes,241,18,No
2026-01-11 09:25:00,2026-01-11 09:26:16,No,0,20,No
2026-02-10 01:27:00,2026-02-10 01:27:36,Yes,36,26,No
2025-10-28 05:03:00,2025-10-28 05:03:45,Yes,45,25,Yes
2026-01-27 02:52:00,2026-01-27 02:54:10,Yes,130,28,No
2025-10-27 08:24:00,2025-10-27 08:24:57,No,0,22,No
2025-10-21 01:37:00,2025-10-21 01:39:57,No,0,23,No
2025-12-16 06:48:00,2025-12-16 06:51:55,Yes,235,18,Yes
2025-10-07 00:35:00,2025-10-07 00:39:12,Yes,252,26,No
2026-01-23 14:32:00,2026-01-23 14:36:09,No,0,30,Yes
2025-11-22 04:06:00,2025-11-22 04:06:32,No,0,21,Yes
2026-01-12 05:20:00,2026-01-12 05:24:15,No,0,28,No
